pathway	NES_unweighted	FDR_unweighted	leadingEdge_unweighted	NES_weighted	FDR_weighted	leadingEdge_weighted	delta_NES	direction_agreement	FDR_class	leading_edge_jaccard	scenario
UNFOLDED_PROTEIN_RESPONSE	-2.03624559061122	1.65415489442643e-05	NPM1;IMP3;NOP56;EXOSC2;EIF2AK3;HSPA9;EXOSC9;EIF2S1;HSP90B1;RPS14;PDIA6;EIF4A2;CEBPG;DNAJB9;SKIC3;SLC30A5;SRPRB;IARS1;SEC31A;SPCS1;LSM4;SEC11A;WFS1;SSR1;MTREX;HERPUD1;RRP9;BANF1;DDX10;XBP1;SPCS3;EIF4EBP1;EXOC2;YIF1A;EDEM1;HSPA5;SERP1;ALDH18A1;HYOU1;CNOT2;SDAD1;EIF4A1;EIF4E;CALR;PAIP1;BAG3;CKS1B;XPOT;MTHFD2;NOLC1;FUS;GOSR2;NOP14;EEF2	-1.8295132600532	0.000533085909021513	NPM1;IMP3;NOP56;EXOSC2;EIF2AK3;HSPA9;EXOSC9;SPCS1;CEBPG;HSP90B1;SKIC3;RPS14;EIF2S1;IARS1;PDIA6;SLC30A5;SEC31A;DNAJB9;LSM4;SRPRB;BANF1;EIF4A2;WFS1;MTREX;SEC11A;BAG3;RRP9;EIF4EBP1;FUS;EIF4A1;DDX10;HYOU1;SSR1;NOLC1;ALDH18A1;YIF1A;NOP14;FKBP14;HERPUD1;EXOC2;XBP1;CKS1B;CNOT2;EDEM1;SPCS3;SDAD1;CALR;EIF4E;EEF2;XPOT;SLC1A4;EXOSC1;NHP2;PAIP1;NFYB;GOSR2;KHSRP	0.206732330558024	TRUE	both	0.85	entry4_SOFA_noD3
UV_RESPONSE_DN	1.35237489272935	0.0806329113924051	MAPK14;SYNE1;ATP2B4;ATXN1;IGF1R;DYRK1A;WDR37;CELF2;NFKB1;APBB2;PTEN;GCNT1;LDLR;RASA2;PRDM2;SCN8A;PPARG;PTGFR;PIK3CD;RXRA;SCAF8;NR3C1;FHL2;NOTCH2;NIPBL;SERPINE1;CDC42BPA;TGFBR2;CDKN1B;CACNA1A;RBPMS;PRKCE	1.36624087059265	0.0579047738143621	MAPK14;ATP2B4;ATXN1;IGF1R;SYNE1;DYRK1A;WDR37;PTEN;NFKB1;LDLR;GCNT1;SCN8A;CELF2;NR3C1;RASA2;RXRA;SERPINE1;TGFBR2;PPARG;PIK3CD;CDKN1B;FHL2;DUSP1;SCAF8;TFPI;APBB2;CDC42BPA;NOTCH2;NIPBL;CACNA1A;PRDM2;PTGFR	0.0138659778633046	TRUE	neither	0.882352941176471	entry4_SOFA_noD3
UV_RESPONSE_UP	0.869110355021054	0.83951048951049	GRINA;ARRB2;CCND3;ATP6V1C1;ALAS1;PRKCD;LYN;FURIN;TUBA4A;MAOA;AGO2;MARK2;RAB27A;NFKBIA;CHKA;ACAA1;CA2;PDAP1;GRPEL1;APOM;ALDOA;NUP58;PRKACA	1.10380537610469	0.363009743774811	CCND3;ATP6V1C1;ARRB2;GRINA;PRKCD;TUBA4A;FURIN;LYN;ALAS1;MAOA;NFKBIA;RAB27A;MARK2;CHKA;NUP58;AGO2;ACAA1;GRPEL1;ALDOA;PDAP1;ICAM1;TAP1;IRF1;JUNB;CA2;IL6ST;PRKACA;CDC34;STARD3;APOM;GPX3	0.234695021083638	TRUE	neither	0.741935483870968	entry4_SOFA_noD3
WNT_BETA_CATENIN_SIGNALING	0.934097773587824	0.640825096232793	NUMB;RBPJ;ADAM17;MAML1;NKD1;CTNNB1;FRAT1;JAG1;NOTCH1;NCSTN	0.891483666400112	0.732739918325676	RBPJ;NUMB;ADAM17;MAML1;FRAT1;CTNNB1;JAG1;NKD1;NCSTN;NOTCH1	-0.042614107187712	TRUE	neither	1	entry4_SOFA_noD3
XENOBIOTIC_METABOLISM	1.56001137939809	0.00842826325412055	UPP1;IL1R1;ETS2;PGD;GSR;TPST1;ALAS1;POR;LPIN2;SLC6A6;ACOX1;DDAH2;TNFRSF1A;ARG1;UPB1;MAOA;PINK1;ESR1;FAS;AQP9;VNN1;SLC22A1;SLC46A3;CA2;CDA;SMOX;ITIH4;ABCC2;NQO1;HES6;CSAD;SERPINE1;GABARAPL1;MARCHF6	1.39487598416367	0.0422523479321636	UPP1;IL1R1;PGD;ETS2;POR;GSR;DDAH2;TPST1;ALAS1;ACOX1;TNFRSF1A;ARG1;SLC6A6;LPIN2;MAOA;AQP9;PINK1;VNN1;FAS;UPB1;SLC46A3;CDA;SERPINE1;ESR1;MARCHF6;SMOX;GABARAPL1;ABCC2;DHRS7;CSAD;NQO1;RAP1GAP;ITIH4;SLC22A1	-0.165135395234415	TRUE	both	0.888888888888889	entry4_SOFA_noD3
ADIPOGENESIS	-0.842850732348807	0.924298752933932	NDUFAB1;MRPL15;ATP5PO;DLAT;ECHS1;AK2;NDUFS3;SLC66A3;ACAA2;DBT;DNAJB9;HADH;ATP1B3;MAP4K3;ENPP2;PDCD4;IMMT;SCP2;PHYH;EPHX2;ANGPT1;JAGN1;ESYT1;PTCD3;DNAJC15;ACADM;SLC25A10;NDUFA5;REEP5;SSPN	0.94158846108335	0.663714148554647	BCL6;GADD45A;PFKFB3;POR;RTN3;ACOX1;SQOR;STOM;ITGA7;CCNG2;PGM1;GPAT4;IFNGR1;ELMOD3;LPCAT3;TOB1;DHCR7;TALDO1;PPARG;DHRS7B;ORM1;PPM1B;ALDOA;GBE1;TKT;CDKN2C;GRPEL1;CD151;DHRS7;STAT5A;CHUK;RETN;NABP1;PIM3;ITSN1	1.78443919343216	FALSE	neither	0	entry4_PF_PLT_D3
ALLOGRAFT_REJECTION	-1.48616253396557	0.00941629553128753	HLA-DRA;NPM1;ABCE1;RPS3A;LY75;HLA-DMB;HLA-DMA;ITK;CD3D;SIT1;TRAT1;CD3G;EIF3A;CD86;DARS1;RPL9;CTSS;CD28;UBE2N;RPL39;CCND2;CD4;IL7;ETS1;HLA-DOA;LY86;CD40LG;RPS19;EIF3D;HDAC9;CD8B;TNF;LCK;IRF8;IRF4;CD74;RIPK2;HLA-DQA1;CCR2;FCGR2B;MRPL3;CD2;STAT4;ZAP70;CD8A;NME1;CD3E;CD79A;IL15	-1.62303486830091	0.0015918454926622	RPS3A;HLA-DRA;ABCE1;NPM1;ITK;HLA-DMB;CD3D;HLA-DMA;SIT1;RPL9;TRAT1;LY75;EIF3A;CD3G;HLA-DOA;CD28;DARS1;RPL39;CTSS;ETS1;CD86;CD4;CD40LG;IL7;EIF3D;CD8B;UBE2N;LY86;LCK;CD74;HLA-DQA1;IRF4;IRF8;TNF;CD8A;CD2;FCGR2B;RPS19;CCND2;IL15;STAT4;CD3E;ZAP70;CCR2;CD79A;HDAC9;CCR5;CXCR3;CD40;CD247	-0.136872334335337	TRUE	both	0.867924528301887	entry4_PF_PLT_D3
ANDROGEN_RESPONSE	1.35359925996968	0.102575207983686	FKBP5;NDRG1;CAMKK2;GSR;CCND3;HPGD;PTK2B;SLC38A2;HERC3;ACTN1;MAK;RPS6KA3;IQGAP2;ACSL3;IDI1;MERTK;MYL12A;ARID5B	1.60623442156559	0.00940692665014048	NDRG1;CCND3;CAMKK2;GSR;ACTN1;HPGD;FKBP5;IDI1;MYL12A;PTK2B;SLC38A2;ACSL3;RPS6KA3;HERC3;UBE2J1;MERTK;MAK;IQGAP2;VAPA;B4GALT1;GNAI3;ARID5B;SRF	0.252635161595912	TRUE	IPW_only	0.782608695652174	entry4_PF_PLT_D3
ANGIOGENESIS	0.587533439159886	0.969400462551148	LRPAP1;JAG1;FGFR1;PGLYRP1;APP;S100A4;TIMP1;FSTL1;VEGFA;PF4	0.963628468920194	0.583766394456818	LRPAP1;PGLYRP1;JAG1;FGFR1;APP;S100A4;TIMP1;FSTL1;PF4;VEGFA	0.376095029760308	TRUE	neither	1	entry4_PF_PLT_D3
APICAL_JUNCTION	1.56856372937783	0.00941629553128753	MAPK14;SIRPA;ADAM9;PIK3CB;SKAP2;MMP9;CAP1;ALOX15B;ACTN1;MAPK13;PTEN;NF1;ITGA10;THBS3;RAC2;VASP;SYK;CD274;MAP3K20;IKBKG;ZYX;PTPRC;ACTB;CNN2;PCDH1;B4GALT1;COL17A1;MYH9;FYB1;RASA1;ICAM5;PBX2;INPPL1;ARPC2;CTNNA1;STX4;CLDN15;NECTIN2;CLDN9;ACTN4;MSN;GNAI2;SHC1;ICAM1;YWHAH;TUBG1;TAOK2;VCL;MPZL1;KCNH2;MYH10;PARD6G;BAIAP2	1.56589441142299	0.00940692665014048	MAPK14;SIRPA;ADAM9;MMP9;CAP1;ACTN1;SKAP2;PIK3CB;ALOX15B;PTEN;SYK;RAC2;VASP;COL17A1;CD274;CNN2;ACTB;MAPK13;NF1;B4GALT1;MAP3K20;MSN;IKBKG;ZYX;CTNNA1;ARPC2;ICAM5;MYH9;ICAM1;ITGA10;THBS3;RASA1;PTPRC;GNAI2;FYB1;YWHAH;NECTIN2;PCDH1;PFN1;ACTN4;INPPL1;VCL;PBX2;RSU1;SHC1;MYH10;TUBG1;MYL12B	-0.00266931795483671	TRUE	both	0.803571428571429	entry4_PF_PLT_D3
APICAL_SURFACE	1.09325902396773	0.443269155742821	FLOT2;LYN;PCSK9;CRYBG1;NCOA6;B4GALT1;DCBLD2;SLC2A4;BRCA1;ADIPOR2;APP;HSPB1;IL2RG	1.06740972300163	0.451923919285916	FLOT2;LYN;PCSK9;CRYBG1;B4GALT1;NCOA6;APP;IL2RG;DCBLD2;ADIPOR2;BRCA1;SLC2A4	-0.0258493009661009	TRUE	neither	0.923076923076923	entry4_PF_PLT_D3
APOPTOSIS	1.13350390309143	0.312393095941533	GADD45A;CFLAR;GSR;RNASEL;HGF;IGF2R;ADD1;TIMP2;GSN;RARA;PSEN1;CREBBP;FAS;ROCK1;CCNA1;IFITM3;EMP1;CD44;HMGB2;CASP4;NEDD9;DPYD;IFNGR1;PPP2R5B;CTNNB1;CLU;CDKN1B;XIAP;CASP2;TSPO;DNAJC3;GADD45B;TNFSF10;IER3;TXNIP;BCAP31;PPP3R1;IRF1;ANXA1;TAP1;GNA15;BRCA1;GPX3;F2R;APP;BCL2L1;CASP8;DNAJA1;CTH;TIMP1;CASP9;CASP1;PLCB2;HSPB1	1.38893533682423	0.0404093291498004	GADD45A;GSR;CFLAR;TIMP2;HGF;ADD1;GSN;RARA;RNASEL;IGF2R;CCNA1;IFNGR1;PSEN1;IFITM3;CD44;FAS;TSPO;ROCK1;CREBBP;PPP2R5B;HMGB2;GADD45B;IER3;CLU;CTNNB1;CDKN1B;EMP1;XIAP;BCAP31;DNAJC3;NEDD9;CASP2;CASP4;DPYD;TAP1;PPP3R1;CASP9;ANXA1;IRF1;APP;GNA15;TXNIP;TNFSF10;TIMP1;DNAJA1;CTH;IL18;GPX3;F2R;IL1B;BRCA1;GCH1	0.255431433732801	TRUE	IPW_only	0.859649122807018	entry4_PF_PLT_D3
BILE_ACID_METABOLISM	-1.08165512420141	0.43187874998139	ABCD2;CYP27A1;NR3C2;HACL1;PAOX;SLC23A2;PEX12;EFHC1;LCK;SCP2;SLC35B2;PHYH;EPHX2;IDH2;HSD17B4;PEX7;ACSL5;SOD1;SLC29A1;TFCP2L1;ABCD3;PXMP2;AMACR	0.91372629423665	0.663714148554647	GCLM;ACSL1;PECR;ATXN1;IDI1;SULT1B1;AQP9;ABCA2;RXRA;NEDD4;HSD3B7	1.99538141843806	FALSE	neither	0	entry4_PF_PLT_D3
CHOLESTEROL_HOMEOSTASIS	1.57291832423411	0.0233813743764083	PLSCR1;ABCA2;NFIL3;NIBAN1;PDK3;ALCAM;LDLR;IDI1;ANTXR2;PPARG;S100A11;PNRC1;CHKA;ACSS2;DHCR7;CTNNB1;CLU;JAG1;FBXO6	1.95929163083379	0.000436416535260942	NFIL3;PLSCR1;NIBAN1;IDI1;ALCAM;PDK3;LDLR;ABCA2;DHCR7;CHKA;ANTXR2;ACSS2;PNRC1;PPARG;CLU;CTNNB1;JAG1;FBXO6;S100A11	0.386373306599679	TRUE	both	1	entry4_PF_PLT_D3
COAGULATION	1.27021708704192	0.159524045923193	ADAM9;MMP9;KLF7;FURIN;RAC1;GSN;SERPINA1;RABIF;CTSK;WDR1;HPN;F2RL2;SERPINE1;F12;C1R;CLU;LAMP2;MMP8;GNB2;THBS1;ANXA1;F8;FN1;PLAU;GP1BA;ITGB3;TIMP1;CASP9;P2RY1;CTSB;CFB;PEF1;SERPINB2;PLEK;CPQ;ISCU;SPARC;VWF;MST1;PF4	1.49225472870956	0.026424504546543	ADAM9;MMP9;GSN;FURIN;SERPINA1;KLF7;RAC1;WDR1;RABIF;SERPINE1;MMP8;CLU;F12;F2RL2;GNB2;LAMP2;THBS1;CTSK;C1R;CASP9;F8;HPN;ANXA1;PLEK;PLAU;TIMP1;PEF1;ITGB3;MSRB2;CTSB;P2RY1;GP1BA;PF4;SPARC;CFB;VWF;SERPINB2;CPQ;ARF4;ISCU	0.222037641667641	TRUE	IPW_only	0.904761904761905	entry4_PF_PLT_D3
COMPLEMENT	1.56024599719434	0.00582955878127514	ITGAM;CR1;ADAM9;PLSCR1;PIK3CG;LCP2;HSPA1A;PRKCD;DGKH;LYN;PCSK9;IRF2;TIMP2;COL4A2;CD55;S100A12;PSEN1;RHOG;SERPINA1;PIM1;CDK5R1;GCA;JAK2;RAF1;RABIF;F5;EHD1;CD59;USP15;S100A9;GRB2;PIK3R5;CA2;CEBPB;CASP4;CDA;VCPIP1;MSRB1;PIK3CA;SERPINE1;PRSS36;C1R;CLU;BRPF3;TNFAIP3;AKAP10;WAS;LAMP2;CPM;GNAI3;MMP8;GNB2;CTSD	1.67722594223463	0.00121985121525663	ITGAM;ADAM9;CR1;HSPA1A;PRKCD;TIMP2;PLSCR1;GCA;S100A12;PIK3CG;LYN;PCSK9;SERPINA1;RHOG;CD59;LCP2;MSRB1;PIM1;CD55;DGKH;IRF2;RABIF;PSEN1;CDA;EHD1;S100A9;F5;JAK2;CDK5R1;COL4A2;SERPINE1;GRB2;CEBPB;RAF1;MMP8;CLU;AKAP10;TNFAIP3;PIK3CA;VCPIP1;GNB2;LAMP2;GNAI3;CA2;PIK3R5;CTSD;USP15;CASP4;PRSS36;C1R;BRPF3;GNAI2;CASP9;F8;IRF1;FCER1G;PFN1;CPM	0.116979945040286	TRUE	both	0.88135593220339	entry4_PF_PLT_D3
DNA_REPAIR	-1.623592292962	0.00292295890245397	RNMT;GTF2H1;GTF2H3;NUDT21;ERCC8;NELFCD;SRSF6;ADA;APRT;NCBP2;POLR2D;IMPDH2;DUT;POLR1H;ERCC4;LIG1;PCNA;SF3A3;ITPA;MRPL40;POLR2K;RFC3;POLR1C;POLR2C;RPA3;NFX1;UMPS;NME3;SEC61A1;ERCC3;AK3;EDF1;NME1;TMED2;PDE4B;GTF2A2;TP53;RFC4;TAF9;ERCC5	-1.52109448518532	0.00918710029693997	GTF2H3;RNMT;ERCC8;GTF2H1;NELFCD;ADA;MRPL40;SRSF6;NUDT21;NCBP2;SF3A3;ERCC4;ERCC3;LIG1;POLR2D;NFX1;IMPDH2;POLR1H;POLR1C;ITPA;EDF1;APRT;UMPS;DUT;ERCC5;RFC3;RPA3;TP53;POLR2C;NME3;NME1;POLR2K;AAAS;GTF2A2;TAF9;RFC4;PCNA;AK3;DDB2;SSRP1;GTF2H5;SEC61A1;POLB;REV3L;PDE4B;SNAPC5;GSDME;DDB1;POLR2H;TARBP2;TMED2;ELOA;TAF1C;RFC5;NELFE;RAD52;HPRT1;MPG;POLR3C;POLD1;ALYREF;UPF3B;GTF2F1;NUDT9;SMAD5;USP11;CSTF3;RALA	0.102497807776676	TRUE	both	0.588235294117647	entry4_PF_PLT_D3
E2F_TARGETS	-1.88748337101442	1.38080356824587e-05	SYNCRIP;NOP56;EED;NUDT21;MAD2L1;RAN;PPP1R8;CNOT9;MYC;EIF2S1;AK2;PAICS;KIF22;SLBP;STMN1;SRSF2;ASF1A;PMS2;TMPO;DCTPP1;DUT;RAD50;WDR90;PHF5A;LIG1;PCNA;PRDX4;IPO7;RFC3;MLH1;HNRNPD;CSE1L;RAD1;RPA3;CDC25B;NUP205;RBBP7;CDK4;NUP107;DNMT1;NME1;TBRG4;SMC3;TP53;RPA1;ILF3;MCM3;CENPM;NAP1L1;PAN2;XRCC6;MRE11;CTPS1;SSRP1;SMC1A;RFC1;TRA2B;RANBP1;CDK1;MSH2;SNRPB;MCM5;POLE;SMC4;ZW10;RNASEH2A;CKS1B;CBX5;SRSF1;MTHFD2;NOLC1;POLD1;DSCC1;UBR7;RRM2;MCM7	-1.6527602955424	0.000748546740733101	SYNCRIP;EED;NOP56;MAD2L1;MYC;RAN;CNOT9;PPP1R8;PAICS;PMS2;ASF1A;AK2;KIF22;NUDT21;RAD50;TMPO;HNRNPD;PHF5A;STMN1;WDR90;EIF2S1;LIG1;CDC25B;IPO7;DCTPP1;DNMT1;DUT;PRDX4;MLH1;RAD1;RFC3;RPA3;TP53;PAN2;ILF3;NME1;MRE11;CDK4;NUP205;SRSF2;SLBP;RANBP1;RBBP7;CSE1L;NUP107;CTPS1;SMC1A;PCNA;MCM3;SMC3;SSRP1;RFC1;CBX5;NOLC1;NAP1L1;MSH2;MCM5;TBRG4;CENPM;RPA1;HELLS;CCNE1;CDKN2A;ZW10;XRCC6;UBE2T;POLD2;SRSF1;MCM7;LYAR;CKS1B;PRPS1;RNASEH2A;TRA2B;POLE;RRM2;SMC4;POLD1;RAD51C	0.234723075472022	TRUE	both	0.845238095238095	entry4_PF_PLT_D3
EPITHELIAL_MESENCHYMAL_TRANSITION	1.05349506756673	0.458508738496062	GADD45A;BASP1;COL4A2;FBN2;FAS;PCOLCE2;EFEMP2;QSOX1;CAPG;CD59;CD44;NOTCH2;COL7A1;PFN2;TGFB1;SERPINE1;AREG;WIPF1;COLGALT1;TNFAIP3;PDLIM4;TPM1;PLOD1;COPA;GADD45B;COL6A3;LOXL1;THBS1;ACTA2;ANPEP;ITGA5;VIM	1.2671310398308	0.12977069568597	GADD45A;BASP1;FBN2;PCOLCE2;CD59;QSOX1;CAPG;CD44;EFEMP2;FAS;COL4A2;SERPINE1;TGFB1;COLGALT1;GADD45B;TPM1;AREG;NOTCH2;TNFAIP3;LOXL1;COL7A1;PFN2;THBS1;COL6A3;PLOD1;COPA;VIM;PDLIM4;CXCL1;SFRP4;WIPF1;TIMP1;PTX3;ITGB3;ANPEP;FSTL1;ACTA2;ITGA5;MYLK;SLC6A8;TPM4;LGALS1;VEGFA;TGM2;SPARC	0.21363597226407	TRUE	neither	0.711111111111111	entry4_PF_PLT_D3
ESTROGEN_RESPONSE_EARLY	1.37502066992804	0.0572057678165915	FKBP5;AFF1;IGF1R;SVIL;MREG;KAZN;MED13L;OLFML3;CA12;RARA;TTC39A;KDM4B;RAB31;SLC2A1;TIPARP;JAK2;SIAH2;GAB2;CHPT1;MINDY1;INHBB;FOXC1;RHOBTB3;TOB1;UGCG;CD44;ANXA9;FHL2;GLA;CANT1;AREG;TUBB2B;DHCR7;NADSYN1;B4GALT1;SH3BP5;FLNB;CISH;AMFR;DLC1;RAPGEFL1;BAG1;SLC7A5;TMEM164;KCNK5;MAST4;IL17RB;ALDH3B1;IL6ST;ABHD2;PODXL;SEMA3B;ELF3;ADD3;ITPK1;TGM2;SLC24A3;ELF1;MAPT;ARL3;ABAT	1.53704194108571	0.00940692665014048	IGF1R;AFF1;RAB31;FKBP5;SVIL;MED13L;MREG;TIPARP;UGCG;RARA;TTC39A;SLC2A1;FOXC1;TOB1;CD44;DHCR7;GAB2;KAZN;KDM4B;GLA;MINDY1;JAK2;CANT1;CHPT1;SIAH2;OLFML3;RHOBTB3;FHL2;INHBB;AREG;B4GALT1;CISH;NADSYN1;SH3BP5;KCNK5;TUBB2B;CA12;ANXA9;FLNB;TMEM164;MAST4;ALDH3B1;AMFR;SLC7A5;IL17RB;DLC1	0.162021271157674	TRUE	IPW_only	0.754098360655738	entry4_PF_PLT_D3
ESTROGEN_RESPONSE_LATE	1.06854169632649	0.441051158451252	ATP2B4;FKBP5;AFF1;MAPK13;CA12;RAB31;SERPINA1;JAK2;CCNA1;SIAH2;IMPA2;CHPT1;FOXC1;TOB1;BATF;S100A9;CD44;ANXA9;SNX10;CA2;GLA;JAK1;AREG;DHCR7;PTPN6;ST6GALNAC2;FLNB;CISH;CKB;AMFR;XRCC3;RAPGEFL1;BAG1;SLC7A5;HSPA4L;ZFP36;KCNK5	1.20421200333611	0.180294049726734	ATP2B4;AFF1;RAB31;FKBP5;SERPINA1;CCNA1;IMPA2;BATF;FOXC1;S100A9;TOB1;CD44;DHCR7;SNX10;GLA;JAK2;ST6GALNAC2;CHPT1;SIAH2;MAPK13;PTPN6;AREG;JAK1;CISH;CA2;KCNK5;CA12;ANXA9;FLNB;CKB;ALDH3B1;AMFR;SLC7A5;IL17RB;ZFP36;HSPA4L;IL6ST;SLC24A3;STIL;ABHD2;XRCC3;RAPGEFL1	0.135670307009618	TRUE	neither	0.837209302325582	entry4_PF_PLT_D3
FATTY_ACID_METABOLISM	-1.33413893267166	0.0698921337225046	OSTC;MDH1;METAP1;APEX1;ECHS1;ACSS1;ACAA2;ACAT2;ECI1;HADH;SUCLG2;HSD17B10;MCEE;CBR1;ADSL;ACADM;PSME1;HSPH1;SDHD;ALDH3A2;BCKDHB;HSD17B4;ACOT2;BPHL;ACSL5;PCBD1;HMGCS1;HSP90AA1;PDHA1;UGDH;ODC1;ECI2;CPT2;SUCLA2;GCDH;RAP1GDS1;PTS;XIST;CD36;MIF;ENO2;BLVRA;MIX23;EHHADH;NTHL1;ALDH9A1;ACO2;HSD17B7;SMS;IDH3B;MDH2;FH;CPOX;RDH11;ECH1;MLYCD;TP53INP2;S100A10;ALDH1A1;DLST;H2AZ1;IDH3G	-1.03332616496209	0.467937908072815	OSTC;MDH1;METAP1;APEX1;ACSS1;ECHS1;ACAA2;SUCLG2;HADH;MCEE;CBR1;ECI1;ACAT2;ACADM;HSD17B10;BPHL;ADSL;ECI2;MIX23;ACSL5;HSD17B4;BCKDHB;SDHD;CPT2;UGDH;ACOT2;PDHA1;BLVRA;PSME1;ODC1;RAP1GDS1;CD36;HSD17B7;PTS;SUCLA2;GCDH;MIF;NTHL1;ALDH3A2;PCBD1;ENO2;SMS;HMGCS1;FH;ACO2;XIST;MLYCD;MDH2;ALDH1A1;IDH3B;HSPH1;S100A10;CRYZ;IDH3G;CD1D	0.300812767709566	TRUE	neither	0.828125	entry4_PF_PLT_D3
G2M_CHECKPOINT	-1.00025304536745	0.537539295392954	SYNCRIP;BUB3;SLC38A1;G3BP1;SRSF10;MAD2L1;PURA;MYC;SLC12A2;NCL;KIF22;STMN1;SRSF2;CUL5;HSPA8;H2AZ2;TMPO;ORC5;HNRNPD;RPS6KA5;TENT4A;CDC25B;MTF2;CDK4;HMGN2;PRP4K;ILF3;MCM3;CUL1;UCK2;SNRPD1;ODC1;SMC1A;SS18;DTYMK;ABL1;TRA2B;SMC2;CDK1;FBXO5;MCM5;POLE;SMC4;NDC80;CKS1B;SRSF1;SMARCC1;CCNT1;NOLC1;SMAD3	-0.810182956299102	0.932160163223667	BUB3;SYNCRIP;G3BP1;SLC38A1;SRSF10;PURA;NCL;MAD2L1;MYC;CUL5;RPS6KA5;KIF22;TMPO;HNRNPD;STMN1;CDC25B;H2AZ2;PRP4K;ORC5;ILF3;CDK4;TENT4A;SRSF2;HSPA8;SMC1A;UCK2;SS18;MTF2;MCM3;SNRPD1;SLC12A2;ODC1;SMARCC1;NOLC1;SMAD3;DTYMK	0.190070089068348	TRUE	neither	0.72	entry4_PF_PLT_D3
GLYCOLYSIS	1.02165845669308	0.516894612960487	TGFA;PYGL;PHKA2;TPST1;IRS2;ABCB6;HK2;B4GALT4;PDK3;PKM;EXT1;DSC2;P4HA2;LCT;QSOX1;ANKZF1;SAP30;MERTK;PKP2;CD44;SPAG4;RRAGD;IL13RA1;LDHA;G6PD;DEPDC1;PGM2;SLC16A3;B4GALT1;TALDO1;PAM;ALDOA;PGK1;PLOD1;ZNF292;ME2;IER3;RBCK1	1.35240207610881	0.0457683624562876	TGFA;PYGL;PHKA2;IRS2;TPST1;HK2;PKM;B4GALT4;PDK3;RRAGD;P4HA2;QSOX1;ABCB6;DSC2;MERTK;SPAG4;LDHA;CD44;EXT1;LCT;SLC16A3;TALDO1;PGK1;PAM;PGM2;PKP2;G6PD;IER3;IL13RA1;B4GALT1;ALDOA;DEPDC1;ANKZF1;ME2;SAP30;TXN;PLOD1	0.330743619415727	TRUE	IPW_only	0.923076923076923	entry4_PF_PLT_D3
HEDGEHOG_SIGNALING	1.44153558930456	0.108086397715102	ETS2;SLIT1;CDK5R1;NF1;GLI1;TLE3;TLE1;MYH9;RASA1;ACHE;PML	1.32560208749018	0.180063394018205	ETS2;SLIT1;CDK5R1;NF1;TLE3;MYH9;TLE1;GLI1;RASA1;PML;VLDLR;ACHE	-0.11593350181438	TRUE	neither	0.916666666666667	entry4_PF_PLT_D3
HEME_METABOLISM	2.30859510794709	6.60754938033427e-11	NFE2;SLC22A4;CCND3;ATP6V0A1;GCLM;EZH1;LPIN2;ABCB6;SLC25A37;ADD1;MBOAT2;NARF;LRP10;MARK3;FBXO34;CAST;ERMAP;GAPVD1;MAP2K3;SLC2A1;P4HA2;FOXO3;KHNYN;MPP1;FBXO9;PSMD9;RCL1;USP15;HTATIP2;CA2;NR3C1;NUDT4;SMOX;RHAG;ALAD;TNRC6B;SPTB;ADIPOR1;PICALM;PPP2R5B;KDM7A;BCAM;GDE1;TMCC2;DCAF10;SDCBP;EIF2AK1;HDGF;RAP1GAP;LAMP2;FOXJ2;RBM5;TAL1;RANBP10;KEL;ARHGEF12;DMTN;ANK1;MARCHF8;SEC14L1;SYNJ1;MARCHF2;SLC66A2;LMO2;RHD;RNF19A;KLF3;NEK7;AGPAT4;CTNS;FBXO7;GATA1;RBM38;FN3K;TOP1;XPO7;E2F2;BTRC;DAAM1;UBAC1;DCAF11;HAGH;SPTA1;RHCE;KAT2B;KLF1;MXI1;CLIC2;HTRA2;SLC6A8;SLC6A9;GYPC;CTSB;PDZK1IP1;EPOR;TRIM58;NFE2L1	2.45039993652939	1.84392999834753e-12	NFE2;CCND3;SLC22A4;GCLM;NARF;MBOAT2;ADD1;ATP6V0A1;LPIN2;SLC25A37;FBXO34;FBXO9;LRP10;P4HA2;ABCB6;MPP1;MARK3;MAP2K3;SLC2A1;HTATIP2;CAST;EZH1;ERMAP;FOXO3;GAPVD1;KHNYN;PSMD9;NR3C1;SDCBP;DCAF10;GDE1;SMOX;PPP2R5B;SPTB;ALAD;RHAG;ADIPOR1;NUDT4;PICALM;FOXJ2;LAMP2;CA2;EIF2AK1;SEC14L1;RCL1;KDM7A;HDGF;USP15;MARCHF2;RAP1GAP;TMCC2;RANBP10;KEL;ARHGEF12;ANK1;TAL1;RHD;BCAM;NEK7;MARCHF8;LMO2;SLC66A2;KLF3;TNRC6B;SYNJ1;DMTN;RBM38;DCAF11;E2F2;RBM5;EPOR;RNF19A;FN3K;CTNS;GATA1;XPO7;RHCE;CTSB;BTRC;KAT2B;FBXO7;HTRA2;SLC6A8;UBAC1;YPEL5;TRIM58;DAAM1;TOP1;CCDC28A;NFE2L1;CLIC2;HAGH;BSG;MXI1;HMBS;KLF1;CDR2;MKRN1;PDZK1IP1;CDC27;SLC6A9;XK;RNF123;OSBP2	0.1418048285823	TRUE	both	0.878504672897196	entry4_PF_PLT_D3
